OriginalTweet,Sentiment
"کوروناکی دوسری شدید لہر کے باوجود اپوزیشن تسلسل کے ساتھ غیر ذمہ داری کا مظاہرہ کر رہی ہے۔  ذاتی مفاد میں اندھی  اپوزیشن عوام کی زندگیوں سے کھیلنا بند کرے ۔انکی جلسیوں کو عوام مسترد کر رہے ہیں۔ انکی نہ منزل ایک ہے نہ سوچ یکساں  ""متضاد سمتوں کے مسافر منزل پر نہیں پہنچتے""",Neutral
گلگت بلتستان انتخابات میں شکست اور پشاور کےناکام جلسے کے بعد انہیں اپنی سیاسی اور اخلاقی حیثیت کا اندازہ ہو جاناچاہیے۔ کل پی ڈی ایم رہنماؤں کی مایوسی قابلِ دید تھی۔,Neutral
این آر او کے متلاشی پی ڈی ایم راہنما شہر شہر سرگرداں پھر رہے ہیں۔ ان کی جلسیاں حکومت کیلئے نہیں بلکہ عوام کی جان اور روزگار کے لئے خطرہ ہیں لیکن سیاسی مفاد پرستوں کو اس کی کوئی پرواہ اور احساس نہیں۔,Neutral
محمد نواز شریف اور محمد شہباز شریف کی والدہ ماجدہ کے انتقال پر بہت افسوس اور دکھ ہے۔اللہ تعالی مرحومہ کو اپنے جوار رحمت میں اعلی مقام عطا فرمائے اور لواحقین کو صبر جمیل دے۔ آمین,Neutral
عدالتی احکامات کے بعد جلسوں کا انعقاد قانون کی دھجیاں اڑانے کے مترادف ہے۔پیمرا کو  ایسی غیر قانونی اور عوام کی صحت کے لیے خطرناک سرگرمی کو نشر کرنے کی اجازت نہیں دینی چاہیے ۔عوام کی صحت اور  تحفظ ہماری اولین ترجیح ہے۔,Neutral
ملکی اداروں کو بدنام اور معیشت تباہ کرنے والے مجرم اب عوام کی صحت اور روزگار کے درپے ہیں۔یہ اپنے غیر ذمہ دارانہ رویے سے عوامی صحت اور  روزگار دونوں متاثر کرنا چاہتے ہیں۔ کرپشن کے کورونا سے عوام حساب لیں گے۔,Neutral
کورونا کے شدید خطرات میں عوام کی زندگیوں کو داؤ پر لگانا سیاسی سفاکی اور ظلم ہے۔ معمولی سیاسی فائدے کیلئے بے گناہ انسانوں اور کارکنان کی زندگیوں سے کھیلنا مفاد پرست سیاسی  ٹولے کی ذہنیت بے نقاب کرتا ہے۔,Neutral
ذاتی مفاد کے لئے عوام کی صحت اور زندگیوں سے کھیلنا سب سے بڑی خود غرضی ہے۔خیبر پختونخوا میں کیسز بڑھنے کی صورت اپوزیشن راہنماؤں اور جلسوں کے منتظمین پر ایف آئی آر درج کرائی جائے گی۔,Neutral
اپوزیشن غیر ذمہ داری کا ثبوت دینے پر تلی ہوئی ہے۔انکاجلسے منعقد کرنے پر بضد ہونا ان کی غیر جمہوری سوچ اور غیر ذمہ دارانہ رویے کا عکاس ہے۔عدالتی اور حکومتی احکامات کے بعد جلسے منعقد کرنے کا کوئی قانونی اور اخلاقی جواز نہیں بنتا۔,Neutral
کرونا وباء ایک عالمی حقیقت ہے یہ کسی ذہن کی اختراع نہیں۔عدالتی فیصلہ بھی آچکا،اپوزیشن اب ہوش کے ناخن لے اور عوام دشمنی کی مرتکب نہ ہو۔عوام کی صحت کا تحفظ ہماری اولین ترجیح ہے۔خدانخواستہ اگر قیمتی جانوں کا ضیاع ہوا تو اس کے ذمہ داران اپوزیشن رہنما اور جلسوں کے منتظمین ہوں گے۔,Neutral
کورونا کے قومی ایشو کو سیاست کی بھینٹ نہ چڑھایا جائے۔ اپوزیشن جلسے، جلوسوں کے اپنے فیصلے پر نظر ثانی کرے۔ آپ مکمل لاک ڈاون کی وکالت کررہے تھے، آج یو ٹرن نہ لیں۔ ذاتی مفاد کے بجائے عوام، سیاسی کارکنان اور اپنی جان کی حفاظت اورصحت کو خدارا ترجیح دیں۔,Neutral
پ عدلیہ وہ آزاد مانی جائے گی جو انہیں صرف ریلیف دے۔ الیکشن صرف وہ آزاد مانے جائیں گے جن کے نتائج ان کے حق میں ہوں گے۔ بات صرف وہ درست ہوگی جو یہ کریں گے۔ یہ جمہوریت نہیں آمرانہ رویہ ہے۔,Neutral
بلاول کے جذبانی بیانات منطق و حقائق سے عاری ہیں ۔ اپوزیشن کو انتخابات کے بعد اپنی شکست تسلیم نہ کرنے کی بری روایت کو ترک کرنا ہوگا۔ ایسا رویہ جمہوری اقدار کے منافی ہے ۔ جمہوریت کا لیکچر دینے والے جمہوری طرز عمل اپنائیں ۔,Neutral
وزیر اعلی سندھ مراد علی شاہ کی جلد صحت یابی کیلئے دعا گو ہیں۔اللہ تعالی انہیں شفاء کاملہ عطا فرمائے۔عوام سے اپیل ہے کہ احتیاطی تدابیر پر سختی سے عمل پیرا ہو کر خود کو اور دوسروں کو کرونا وباء سے محفوظ رکھیں۔,Neutral
گلگت بلتستان کےعوام کو مبارکباد۔ پولنگ کا عمل پرامن انداز میں خوش اسلوبی سے مکمل ہوا۔انتخابی عمل میں  بزرگوں اور خواتین سمیت عوام کی بھرپور شرکت اور شفافیت میڈیا نے اپنے کیمروں کی آنکھ سے دکھائی۔میڈیااور گلگت بلتستان کےغیورعوام نے اپوزیشن کےمتوقع دھاندلی بیانیے کوزمین بوس کر دیا۔,Neutral
جی بی کےعوام نے مسلم لیگ ن کے بیانیے کو یکسر رد کر کے وزیراعظم عمران خان کےنظریے کی صداقت پر مہر ثبت کردی ہے۔,Neutral
آج گلگت بلتستان کے عوام اپنے روشن مستقبل کیلئے رائے دہی کاجمہوری حق استعمال کررہےہیں۔انکاجذبہ اس بات کی غمازی کرتا کہ وہ تبدیلی کےخواہاں ہیں۔گلگت بلتستان کےعوام اپنے ووٹ کی طاقت سے ایک دہائی سے ان پر مسلط نا اہل ٹولہ مسترد کر دیں گے،کیونکہ انکی ترجیح کبھی عوام کی بھلائی نہیں رہی۔,Neutral
اے ایس آئی محمد بخش بریرو اور ان کی صاحبزادی کو قوم کا سلام۔ بریرو وہ قابل فخر والد ہیں جنہوں نے فرض کی ادائیگی میں اپنی صاحبزادی کی قربانی سے بھی دریغ نہ کیا۔ آپ پوری پولیس فورس کی شان ہیں۔آپ کا طرزِ عمل معاشرے کے لئے روشن پیغام اور امید کی کرن ہے۔,Neutral
سیاسی بہروپیوں کا جمہوری لبادہ اتر کر قوم کے سامنے آ رہا ہے۔پہلے دن سے کہہ رہے ہیں ان کی نہ ایک سوچ ہے نہ کوئی نظریہ۔انہیں صرف اپنا ذاتی مفاد عزیز ہے۔آئے روز اپنے مؤقف سے پھرنے والے عوام کی رہنمائی کے لائق نہیں ہو سکتے۔,Neutral
بلاول مریم ملاقات گلگت بلتستان انتخابات میں ان جماعتوں کی شکست کا پتہ دے رہی ہے۔اب یہ دھاندلی کا ڈھول پیٹنے کا نیا  منصوبہ تیار کریں گے۔ان کیلئے انتخابات صرف وہ شفاف ہے جس میں یہ جیتیں۔ایسی ملاقاتیں پی ڈی ایم کے تاریک مستقبل کو روشن نہیں بنا سکتیں۔,Neutral
وزارت اطلاعات اور انسانی حقوق ڈویژن کی جانب سے جرنلسٹ پروٹیکشن بل کو حتمی شکل دے دی گئی ہے۔اسے بہت جلد پارلیمان میں منظوری کیلئے پیش کیا جائے گا۔صحافیوں اور ورکرز کے حقوق کا تحفظ ہماری اولین ترجیح ہے۔ ملک میں آزاد اور ذمہ دار صحافت کے فروغ کیلئے کوشاں رہیں گے۔,Neutral
آج شکست خوردہ اور سیاسی منافقت کے علمبرداروں کا پھر اکٹھ ہو گا۔اپنی شکست و ریخت اور رسوائی کی وضاحتیں دیں گے۔عوامی وسائل کھانے والے پشیمانی اور ندامت کے بجائے ڈھٹائی کا ثبوت دے رہے ہیں۔,Neutral
پاکستان کےعوام سے مسترد شدہ گلگت بلتستان کے باشعور ووٹرز کو چکمہ نہیں دے سکتے۔سندھ کو کھنڈرات میں بدلنے والے جی بی کو ترقی نہیں دے سکتے۔گلگت بلتستان کے عوام ن لیگ کی بھی کرپشن کی نئی فرنچائز قائم نہیں ہونے دیں گے۔,Neutral
نامور صحافی سعود ساحر کے انتقال پر گہرا دکھ اورافسوس ہے۔وہ صحافت کا ایک تابندہ ستارہ اور منفرد اسلوب کے قلم کار تھے۔وہ صحافیوں کے حقوق کے بھی ایک سرگرم رہنما تھے۔ان کے انتقال سے پیدا ہونے والا خلاء پر نہیں ہو سکے گا۔اللہ تعالیٰ انکو جوار رحمت میں جگہ عطا فرمائے۔ آمین,Neutral
ملکی معیشت کی بیماری کی اصل جڑPDM ہے،انکے منہ سےعلاج کی باتیں مذاق ہیں۔شاہدخاقان آپ اپنےآبائی حلقےسے الیکشن ہاریں تو دھاندلی،لاہور سے جیتیں تو شفاف،قوم آپکی سیاسی منافقت سے بیزار ہو چکی ہے۔بنارسی ٹھگوں کاٹولا عوامی نہیں ذاتی مفادکیلئے نئے روپ دھار رہا ہے,Neutral
پاکستان کے عوام گوجرانوالہ، کوئٹہ جلسوں کے ملک دْشمن بیانیے اور مزار قائد کی بے حرمتی کا حساب چاہتےہیں،اِنکی قومی اِداروں کےخلاف زہرپھیلا کردشمن کو خوش کرنے کی مذموم کوشش کامیاب نہیں ہونے دیں گے ۔,Neutral
سینئر صحافی سلیم عاصمی کے انتقال پر بہت دکھ اور افسوس ہے۔آج صحافت ایک درخشندہ ستارے سے محروم ہو گئی ہے۔ شعبہ صحافت اور صحافیوں کے حقوق کے تحفظ کے لیے ان کی خدمات تادیر یاد رکھی جائیں گی۔اللہ تعالی ان کو جوار رحمت میں جگہ عطا فرمائے، لواحقین کو صبر دے۔آمین,Neutral
ترکی میں زلزلے کے دوران قیمتی جانوں کے ضیاع پر گہرا دکھ اور افسوس ہے۔آزمائش اور مشکل کی اس گھڑی میں ترک بہن بھائیوں کے غم میں برابر کے شریک ہیں۔متاثرہ خاندانوں سے اظہار تعزیت اور زخمیوں کی جلد صحت یابی کیلئے دعا گو ہیں۔,Neutral
اگر بطور پالیسی ایاز صادق کی جانب سے  یہ غیر ذمہ دارانہ بیان دیا گیا ہے تو کیا یہ ملک دشمنی کے زمرے میں نہیں آتا؟,Neutral
ایاز صادق کی کہی ہوئی بات  معافی سے آگے نکل چکی ہے۔اب قانون اپنا راستہ لے گا۔ریاست کو کمزور کرنا ناقابل معافی جرم ہے جس کی سزاایاز صادق اور ان کے حواریوں کو ضرور ملنی چاہیے۔,Neutral
نبی آخر الزمان حضرت محمدﷺ کے یوم ولادت کےمبارک موقع پراہل وطن اورتمام مسلمانان عالم کودلی مبارکباد۔آپ تمام کائنات کیلئے رحمت اللعالمین بن کرتشریف لائے،بھٹکی ہوئی انسانیت کوامن و آشتی اور رواداری کےدرس سے روشناس کرایا۔معاشرتی مسائل کاحل محسن انسانیت کے اخلاق حسنہ کی پیروی میں ہے,Neutral
پشاور مدرسے میں دھماکےکی شدید مذمت کرتے ہیں۔ تعلیم و تدریس حاصل کرنے والے طلباءپرحملہ کرنےوالوں کاانسانیت سے کوئی تعلق نہیں۔ ملک کو عدم استحکام سے دوچار کرنے والوں کے مذموم عزائم خاک میں ملائیں گے۔شہداء کے لواحقین سے دلی اظہار تعزیت اور زخمیوں کی جلد صحت یابی کی دعا کرتے ہیں۔,Neutral
